Hourly_DateTime,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,ZenithDeviation
2016-11-12 10:00:00,799.09,60.75,30.5,49.25,134.21,6.09,99.5
2016-11-12 11:00:00,883.58,62.0,30.48,46.92,58.15,7.12,39.5
2016-11-12 12:00:00,895.99,61.92,30.47,50.33,36.22,7.5,22.0
2016-11-12 13:00:00,831.92,61.67,30.45,53.92,72.0,6.37,80.5
2016-11-12 14:00:00,694.68,60.67,30.44,64.17,57.09,7.5,140.5
2016-11-12 15:00:00,339.69,59.08,30.43,78.25,89.62,4.22,200.5
2016-11-12 16:00:00,142.23,56.92,30.44,86.08,31.33,4.22,260.5
2016-11-12 17:00:00,21.58,54.75,30.45,77.92,64.19,1.69,320.5
2016-11-12 18:00:00,1.24,53.0,30.46,58.08,104.13,1.5,380.5
2016-11-12 19:00:00,1.23,50.75,30.47,61.67,137.54,3.75,440.5
2016-11-12 20:00:00,1.22,49.08,30.48,55.25,156.26,4.59,500.5
2016-11-12 21:00:00,1.21,48.0,30.49,56.5,161.18,5.53,560.5
2016-11-12 22:00:00,1.22,47.08,30.49,50.58,159.03,5.72,620.5
2016-11-12 23:00:00,1.21,47.0,30.48,49.08,154.96,6.09,680.5
2016-11-13 00:00:00,1.21,46.83,30.47,46.33,152.77,5.06,699.5
2016-11-13 01:00:00,1.21,45.92,30.45,62.58,163.43,5.72,639.5
2016-11-13 02:00:00,1.21,45.5,30.44,59.17,162.71,3.65,579.5
2016-11-13 03:00:00,1.21,45.42,30.44,66.25,157.47,5.9,519.5
2016-11-13 04:00:00,1.2,44.5,30.44,62.58,153.88,6.0,459.5
2016-11-13 05:00:00,1.19,44.17,30.44,59.83,161.25,6.09,399.5
2016-11-13 06:00:00,6.53,44.0,30.45,59.17,164.7,6.93,339.5
2016-11-13 07:00:00,90.07,46.67,30.46,54.33,137.25,3.65,279.5
2016-11-13 08:00:00,454.86,53.17,30.47,55.25,73.47,4.97,219.5
2016-11-13 09:00:00,658.64,56.08,30.48,40.67,82.39,5.62,159.5
2016-11-13 10:00:00,808.08,57.42,30.48,46.08,124.15,6.37,99.5
2016-11-13 11:00:00,891.74,58.5,30.47,53.33,132.09,6.65,39.5
2016-11-13 12:00:00,902.64,58.92,30.45,59.42,67.84,8.06,22.0
2016-11-13 13:00:00,837.84,57.75,30.43,65.67,30.8,9.56,80.5
2016-11-13 14:00:00,706.19,57.75,30.42,64.67,92.09,6.84,140.5
2016-11-13 15:00:00,513.42,55.83,30.42,69.33,108.38,8.43,200.5
2016-11-13 16:00:00,270.0,53.25,30.42,79.08,53.83,7.22,260.5
2016-11-13 17:00:00,36.06,49.83,30.43,88.5,104.54,7.12,320.5
2016-11-13 18:00:00,1.21,48.0,30.44,96.33,92.73,5.25,380.5
2016-11-13 19:00:00,1.21,46.92,30.46,99.25,80.83,4.87,440.5
2016-11-13 20:00:00,1.21,45.0,30.47,93.25,123.53,4.78,500.5
2016-11-13 21:00:00,1.2,44.67,30.47,87.25,142.29,6.75,560.5
2016-11-13 22:00:00,1.2,45.0,30.47,84.0,125.19,8.81,620.5
2016-11-13 23:00:00,1.2,45.58,30.47,63.58,140.95,6.56,680.5
2016-11-14 00:00:00,1.2,46.0,30.46,28.58,154.95,6.47,699.5
2016-11-14 01:00:00,1.2,45.75,30.46,27.17,146.23,7.5,639.5
2016-11-14 02:00:00,1.2,45.17,30.45,27.58,149.17,7.12,579.5
2016-11-14 03:00:00,1.19,45.0,30.44,26.58,153.85,6.65,519.5
2016-11-14 04:00:00,1.2,44.5,30.44,35.17,143.61,6.0,459.5
2016-11-14 05:00:00,1.2,45.0,30.44,50.17,141.26,6.19,399.5
2016-11-14 06:00:00,6.38,45.83,30.45,47.67,128.84,7.78,339.5
2016-11-14 07:00:00,79.3,47.75,30.46,63.33,102.94,5.9,279.5
2016-11-14 08:00:00,314.78,52.75,30.48,79.92,108.33,5.06,219.5
2016-11-14 09:00:00,344.65,52.08,30.49,96.83,74.25,4.78,159.5
2016-11-14 10:00:00,596.27,53.25,30.49,97.75,73.74,5.53,99.5
2016-11-14 11:00:00,576.36,54.0,30.47,97.5,132.41,6.75,39.5
2016-11-14 12:00:00,732.53,55.58,30.45,89.92,94.42,8.25,22.0
2016-11-14 13:00:00,649.26,55.25,30.44,95.67,85.92,6.0,80.5
2016-11-14 14:00:00,499.26,54.08,30.43,98.5,104.45,5.72,140.5
2016-11-14 15:00:00,281.91,53.08,30.43,99.0,79.35,5.15,200.5
2016-11-14 16:00:00,138.63,51.58,30.44,100.33,81.7,6.56,260.5
2016-11-14 17:00:00,75.37,51.58,30.45,99.58,108.43,5.06,320.5
2016-11-14 18:00:00,1.23,50.83,30.46,100.67,89.05,4.4,380.5
2016-11-14 19:00:00,1.22,49.92,30.47,101.0,85.33,4.69,440.5
2016-11-14 20:00:00,1.22,49.0,30.48,101.92,107.06,4.31,500.5
2016-11-14 21:00:00,1.23,48.17,30.48,102.0,116.44,4.78,560.5
2016-11-14 22:00:00,1.22,47.33,30.48,101.92,148.27,7.59,620.5
2016-11-14 23:00:00,1.2,45.58,30.47,84.58,167.93,7.78,680.5
2016-11-15 00:00:00,1.2,44.5,30.46,78.67,163.99,8.44,699.5
2016-11-15 01:00:00,1.21,44.17,30.45,79.08,169.07,9.94,639.5
2016-11-15 02:00:00,1.21,44.33,30.44,77.75,165.27,8.44,579.5
2016-11-15 03:00:00,1.21,44.33,30.43,67.17,156.59,8.9,519.5
2016-11-15 04:00:00,1.22,44.25,30.42,56.58,154.46,10.12,459.5
2016-11-15 05:00:00,1.2,44.67,30.43,53.75,156.72,10.31,399.5
2016-11-15 06:00:00,6.3,44.0,30.44,52.33,164.59,12.46,339.5
2016-11-15 07:00:00,88.66,46.08,30.46,51.83,151.79,7.5,279.5
2016-11-15 08:00:00,447.06,51.08,30.47,61.5,118.32,5.72,219.5
2016-11-15 09:00:00,475.31,52.83,30.49,85.75,117.76,8.9,159.5
2016-11-15 10:00:00,497.1,53.58,30.49,96.5,115.8,6.75,99.5
2016-11-15 11:00:00,578.72,54.42,30.47,98.08,79.27,7.78,39.5
2016-11-15 12:00:00,694.7,54.33,30.46,98.33,97.33,6.0,22.0
2016-11-15 13:00:00,840.63,56.42,30.45,84.08,96.72,7.97,80.5
2016-11-15 14:00:00,748.36,56.75,30.44,85.5,102.89,7.21,140.5
2016-11-15 15:00:00,448.15,57.0,30.44,88.83,103.42,7.31,200.5
2016-11-15 16:00:00,293.49,55.42,30.44,92.5,105.2,5.25,260.5
2016-11-15 17:00:00,35.54,52.75,30.45,94.58,112.61,7.78,320.5
2016-11-15 18:00:00,1.22,50.08,30.45,87.5,122.87,6.84,380.5
2016-11-15 19:00:00,1.22,49.25,30.46,55.33,147.22,8.06,440.5
2016-11-15 20:00:00,1.22,49.42,30.47,35.08,143.29,8.62,500.5
2016-11-15 21:00:00,1.21,48.08,30.48,36.33,155.6,8.9,560.5
2016-11-15 22:00:00,1.21,48.0,30.48,31.42,167.39,9.0,620.5
2016-11-15 23:00:00,1.21,48.0,30.48,30.0,170.95,9.37,680.5
2016-11-16 00:00:00,1.23,47.64,30.47,28.64,163.73,10.02,697.45
2016-11-16 01:00:00,1.22,46.5,30.46,28.67,170.35,8.15,639.5
2016-11-16 02:00:00,1.22,46.58,30.45,25.92,159.37,9.0,579.5
2016-11-16 03:00:00,1.21,48.17,30.44,22.67,169.97,9.37,519.5
2016-11-16 04:00:00,1.22,48.67,30.44,21.33,162.1,10.22,459.5
2016-11-16 05:00:00,1.23,49.25,30.44,20.42,159.86,12.0,399.5
2016-11-16 06:00:00,6.21,49.0,30.45,20.5,171.88,11.25,339.5
2016-11-16 07:00:00,88.38,51.25,30.47,18.83,153.77,10.4,279.5
2016-11-16 08:00:00,451.32,58.58,30.47,15.5,133.03,7.12,219.5
2016-11-16 09:00:00,654.71,61.33,30.49,18.33,114.99,7.5,159.5
2016-11-16 10:00:00,808.12,64.0,30.48,15.42,109.34,10.03,99.5
2016-11-16 11:00:00,889.73,63.42,30.47,30.25,120.79,9.75,39.5
2016-11-16 12:00:00,905.47,63.92,30.45,27.92,121.04,7.21,21.17
2016-11-16 13:00:00,847.23,66.0,30.42,16.0,147.69,9.84,79.5
2016-11-16 14:00:00,716.34,66.42,30.41,15.5,104.11,11.44,139.5
2016-11-16 15:00:00,524.42,64.25,30.41,18.08,122.88,12.75,199.5
2016-11-16 16:00:00,275.33,62.75,30.41,18.42,134.09,13.87,259.5
2016-11-16 17:00:00,33.24,58.17,30.41,20.92,152.73,13.22,319.5
2016-11-16 18:00:00,1.24,54.83,30.43,22.25,161.33,13.22,379.5
2016-11-16 19:00:00,1.21,48.83,30.44,72.58,139.86,6.84,439.5
2016-11-16 20:00:00,1.21,46.0,30.44,91.42,120.81,8.15,499.5
2016-11-16 21:00:00,1.2,45.08,30.44,93.67,101.67,5.9,559.5
2016-11-16 22:00:00,1.21,46.33,30.44,54.5,133.66,9.19,619.5
2016-11-16 23:00:00,1.22,50.58,30.43,24.75,154.56,12.84,679.5
2016-11-17 00:00:00,1.23,51.33,30.43,22.08,159.72,15.47,699.5
2016-11-17 01:00:00,1.22,51.17,30.42,22.83,158.61,15.09,639.5
2016-11-17 02:00:00,1.24,51.83,30.41,21.17,162.09,10.5,579.5
2016-11-17 03:00:00,1.23,52.0,30.41,20.67,162.1,14.06,519.5
2016-11-17 04:00:00,1.22,52.0,30.41,20.5,153.48,9.84,459.5
2016-11-17 05:00:00,1.22,52.0,30.42,20.17,159.03,12.56,399.5
2016-11-17 06:00:00,6.98,51.25,30.43,20.0,155.48,11.06,339.5
2016-11-17 07:00:00,88.15,54.17,30.44,17.5,157.94,8.53,279.5
2016-11-17 08:00:00,447.9,59.0,30.45,18.92,98.36,9.37,219.5
2016-11-17 09:00:00,594.21,57.92,30.46,23.75,65.99,6.84,159.5
2016-11-17 10:00:00,759.92,59.83,30.46,21.0,92.39,5.53,99.5
2016-11-17 11:00:00,814.06,59.5,30.45,26.5,84.36,9.47,39.5
2016-11-17 12:00:00,902.65,60.75,30.43,28.67,149.23,9.56,21.17
2016-11-17 13:00:00,841.07,61.17,30.42,27.33,45.9,9.47,79.5
2016-11-17 14:00:00,670.7,60.5,30.41,33.58,97.52,6.37,139.5
2016-11-17 15:00:00,365.36,59.0,30.4,42.0,79.51,6.75,199.5
2016-11-17 16:00:00,269.91,58.5,30.4,30.67,105.95,5.81,259.5
2016-11-17 17:00:00,34.84,56.67,30.41,20.58,101.61,4.68,319.5
2016-11-17 18:00:00,1.23,53.5,30.42,19.0,147.38,6.19,379.5
2016-11-17 19:00:00,1.22,51.33,30.44,20.58,166.75,7.31,439.5
2016-11-17 20:00:00,1.22,50.33,30.45,21.17,160.37,7.78,499.5
2016-11-17 21:00:00,1.22,50.0,30.45,21.17,168.6,9.28,559.5
2016-11-17 22:00:00,1.22,49.33,30.45,21.0,158.9,8.15,619.5
2016-11-17 23:00:00,1.21,48.83,30.45,21.67,161.49,7.59,679.5
2016-11-18 00:00:00,1.21,47.67,30.44,22.67,170.16,8.06,700.5
2016-11-18 01:00:00,1.22,47.75,30.43,26.92,173.95,7.12,640.5
2016-11-18 02:00:00,1.22,46.92,30.43,25.42,165.83,7.97,580.5
2016-11-18 03:00:00,1.22,47.0,30.42,27.92,166.45,8.72,520.5
2016-11-18 04:00:00,1.2,46.92,30.42,30.58,159.32,8.62,460.5
2016-11-18 05:00:00,1.21,46.0,30.42,35.25,162.75,8.44,400.5
2016-11-18 06:00:00,5.99,45.58,30.43,51.08,160.63,8.81,340.5
2016-11-18 07:00:00,71.51,47.5,30.43,64.42,155.73,6.09,280.5
2016-11-18 08:00:00,256.4,52.42,30.45,82.67,144.49,7.12,220.5
2016-11-18 09:00:00,407.43,52.58,30.45,95.17,111.08,4.12,160.5
2016-11-18 10:00:00,560.03,53.08,30.44,97.58,88.87,5.15,100.5
2016-11-18 11:00:00,731.93,54.5,30.43,91.17,65.55,6.75,40.5
2016-11-18 12:00:00,894.97,59.5,30.41,51.67,114.58,5.62,21.33
2016-11-18 13:00:00,820.91,62.25,30.41,26.5,54.66,5.62,79.5
2016-11-18 14:00:00,704.75,61.75,30.39,28.0,140.59,5.15,139.5
2016-11-18 15:00:00,460.49,58.67,30.39,44.17,75.53,5.71,199.5
2016-11-18 16:00:00,234.68,55.75,30.39,59.25,78.56,6.93,259.5
2016-11-18 17:00:00,25.91,51.92,30.4,62.08,119.43,7.12,319.5
2016-11-18 18:00:00,1.21,48.92,30.41,86.67,117.65,6.28,379.5
2016-11-18 19:00:00,1.21,47.33,30.42,77.83,133.33,7.03,439.5
2016-11-18 20:00:00,1.23,48.0,30.43,88.08,140.22,10.5,499.5
2016-11-18 21:00:00,1.21,47.67,30.43,93.33,157.87,7.87,559.5
2016-11-18 22:00:00,1.22,47.42,30.44,97.58,146.4,6.94,619.5
2016-11-18 23:00:00,1.21,45.42,30.44,81.25,155.77,7.78,679.5
2016-11-19 00:00:00,1.21,46.75,30.43,95.75,139.64,5.72,700.5
2016-11-19 01:00:00,1.2,45.42,30.42,97.17,159.63,5.25,640.5
2016-11-19 02:00:00,1.2,43.67,30.41,64.17,163.4,5.43,580.5
2016-11-19 03:00:00,1.2,44.0,30.4,54.42,144.13,6.28,520.5
2016-11-19 04:00:00,1.21,44.08,30.4,58.17,149.59,6.84,460.5
2016-11-19 05:00:00,1.2,45.83,30.41,33.75,162.69,9.94,400.5
2016-11-19 06:00:00,7.08,47.58,30.42,26.92,158.1,10.87,340.5
2016-11-19 07:00:00,109.33,50.08,30.43,27.08,136.43,7.5,280.5
2016-11-19 08:00:00,421.47,54.42,30.44,42.75,121.07,5.44,220.5
2016-11-19 09:00:00,546.46,54.42,30.46,52.5,125.79,6.37,160.5
2016-11-19 10:00:00,747.5,52.83,30.46,68.67,101.94,9.09,100.5
2016-11-19 11:00:00,875.7,55.0,30.45,56.58,78.88,7.78,40.5
2016-11-19 12:00:00,780.58,54.83,30.43,63.67,94.64,8.43,21.33
2016-11-19 13:00:00,771.27,54.75,30.41,66.0,85.28,9.84,79.5
2016-11-19 14:00:00,698.84,55.67,30.4,62.92,113.48,9.84,139.5
2016-11-19 15:00:00,319.78,52.75,30.41,71.17,91.35,8.15,199.5
2016-11-19 16:00:00,186.71,50.75,30.41,81.33,78.21,6.47,259.5
2016-11-19 17:00:00,24.1,49.33,30.42,87.83,97.35,7.5,319.5
2016-11-19 18:00:00,1.22,48.0,30.43,92.5,137.81,9.09,379.5
2016-11-19 19:00:00,1.22,48.0,30.44,95.33,128.57,10.68,439.5
2016-11-19 20:00:00,1.22,48.0,30.46,96.75,135.28,8.06,499.5
2016-11-19 21:00:00,1.22,48.5,30.47,94.25,146.27,9.65,559.5
2016-11-19 22:00:00,1.22,49.75,30.47,99.08,146.47,6.56,619.5
2016-11-19 23:00:00,1.22,50.0,30.45,100.5,134.88,6.28,679.5
2016-11-20 00:00:00,1.22,50.0,30.44,101.0,117.03,5.01,698.45
2016-11-20 01:00:00,1.22,48.58,30.43,101.17,124.37,8.9,640.5
2016-11-20 02:00:00,1.21,48.58,30.42,102.0,137.98,7.78,580.5
2016-11-20 03:00:00,1.21,48.42,30.41,102.0,114.93,8.06,520.5
2016-11-20 04:00:00,1.22,48.33,30.41,102.0,135.93,8.72,460.5
2016-11-20 05:00:00,1.21,48.0,30.41,102.0,121.24,6.84,400.5
2016-11-20 06:00:00,5.03,47.08,30.42,102.0,132.39,10.4,340.5
2016-11-20 07:00:00,90.64,46.42,30.44,97.33,119.89,8.15,280.5
2016-11-20 08:00:00,448.11,51.0,30.45,77.5,114.97,6.75,220.5
2016-11-20 09:00:00,540.04,51.08,30.46,93.58,80.06,6.46,160.5
2016-11-20 10:00:00,739.05,55.83,30.45,87.17,90.79,6.37,100.5
2016-11-20 11:00:00,694.89,55.25,30.44,92.17,115.31,7.5,40.5
2016-11-20 12:00:00,582.54,53.58,30.42,98.5,79.98,7.03,21.33
2016-11-20 13:00:00,489.51,53.42,30.41,99.75,94.88,6.37,79.5
2016-11-20 14:00:00,381.96,52.75,30.39,100.83,51.09,6.28,139.5
2016-11-20 15:00:00,259.46,51.33,30.39,101.0,58.52,5.81,199.5
2016-11-20 16:00:00,151.73,50.92,30.39,101.25,77.63,8.53,259.5
2016-11-20 17:00:00,24.95,49.42,30.4,102.0,84.83,5.16,319.5
2016-11-20 18:00:00,1.22,49.0,30.42,102.0,111.17,6.84,379.5
2016-11-20 19:00:00,1.22,49.0,30.44,102.0,141.0,6.37,439.5
2016-11-20 20:00:00,1.22,48.25,30.44,102.0,121.7,7.59,499.5
2016-11-20 21:00:00,1.22,47.92,30.44,102.0,117.27,7.4,559.5
2016-11-20 22:00:00,1.2,47.42,30.44,101.25,106.56,7.22,619.5
2016-11-20 23:00:00,1.2,46.08,30.44,101.08,100.87,6.94,679.5
2016-11-21 00:00:00,1.2,45.58,30.43,85.08,142.95,10.4,700.5
2016-11-21 01:00:00,1.2,45.17,30.43,85.08,158.22,8.72,640.5
2016-11-21 02:00:00,1.2,45.5,30.41,89.75,141.03,6.09,580.5
2016-11-21 03:00:00,1.2,44.42,30.4,88.0,154.85,7.78,520.5
2016-11-21 04:00:00,1.19,43.0,30.4,84.0,160.85,4.87,460.5
2016-11-21 05:00:00,1.2,42.92,30.41,81.75,159.12,7.87,400.5
2016-11-21 06:00:00,7.36,43.33,30.42,90.5,160.14,8.53,340.5
2016-11-21 07:00:00,92.91,45.08,30.44,89.75,150.11,9.0,280.5
2016-11-21 08:00:00,277.6,49.67,30.45,95.42,149.32,7.68,220.5
2016-11-21 09:00:00,552.09,56.08,30.45,81.5,127.18,8.34,160.5
2016-11-21 10:00:00,773.16,58.83,30.45,80.17,83.06,7.31,100.5
2016-11-21 11:00:00,768.68,58.0,30.43,87.83,105.24,9.47,40.5
2016-11-21 12:00:00,709.88,56.67,30.41,93.42,63.36,8.53,20.5
2016-11-21 13:00:00,685.31,58.5,30.4,85.5,90.77,6.75,78.5
2016-11-21 14:00:00,468.52,56.0,30.39,93.33,124.78,6.93,138.5
2016-11-21 15:00:00,249.38,53.33,30.39,99.33,73.7,7.03,198.5
2016-11-21 16:00:00,119.43,51.5,30.39,100.5,129.58,6.56,258.5
2016-11-21 17:00:00,20.18,50.83,30.41,101.0,70.67,4.87,318.5
2016-11-21 18:00:00,1.22,50.0,30.42,101.83,84.08,4.5,378.5
2016-11-21 19:00:00,1.23,50.0,30.43,102.0,94.12,4.12,438.5
2016-11-21 20:00:00,1.22,50.0,30.45,102.0,89.0,3.47,498.5
2016-11-21 21:00:00,1.22,49.0,30.45,102.0,91.04,3.18,558.5
2016-11-21 22:00:00,1.21,49.0,30.45,102.0,109.93,4.03,618.5
2016-11-21 23:00:00,1.21,48.17,30.43,102.0,90.48,4.78,678.5
2016-11-22 00:00:00,1.21,48.0,30.43,102.0,102.44,5.06,700.5
2016-11-22 01:00:00,1.21,47.92,30.42,102.0,79.96,4.59,640.5
2016-11-22 02:00:00,1.21,46.58,30.41,102.0,90.21,4.4,580.5
2016-11-22 03:00:00,1.2,45.67,30.4,102.0,132.31,4.4,520.5
2016-11-22 04:00:00,1.21,45.75,30.4,102.25,107.0,3.75,460.5
2016-11-22 05:00:00,1.2,44.42,30.41,102.0,132.89,6.18,400.5
2016-11-22 06:00:00,4.92,45.08,30.43,102.83,152.62,6.0,340.5
2016-11-22 07:00:00,66.81,47.0,30.43,103.0,126.57,5.25,280.5
2016-11-22 08:00:00,167.99,48.0,30.44,103.0,104.46,4.4,220.5
2016-11-22 09:00:00,387.98,48.83,30.44,102.58,85.24,6.0,160.5
2016-11-22 10:00:00,410.75,49.17,30.43,101.75,85.41,5.34,100.5
2016-11-22 11:00:00,343.39,48.33,30.42,101.17,56.77,5.25,40.5
2016-11-22 12:00:00,513.81,48.33,30.41,102.0,86.43,6.75,20.5
2016-11-22 13:00:00,477.94,49.08,30.39,100.83,108.29,6.09,78.5
2016-11-22 14:00:00,531.18,48.83,30.38,98.5,68.54,7.22,138.5
2016-11-22 15:00:00,403.31,48.17,30.39,97.83,87.28,6.37,198.5
2016-11-22 16:00:00,155.58,46.25,30.39,96.67,70.96,6.0,258.5
2016-11-22 17:00:00,13.73,44.0,30.41,96.75,116.69,4.68,318.5
2016-11-22 18:00:00,1.21,43.58,30.42,69.33,138.99,7.59,378.5
2016-11-22 19:00:00,1.2,41.33,30.44,75.92,139.39,8.25,438.5
2016-11-22 20:00:00,1.2,41.75,30.44,97.83,152.35,7.03,498.5
2016-11-22 21:00:00,1.19,42.67,30.44,100.92,141.64,6.0,558.5
2016-11-22 22:00:00,1.2,42.83,30.44,101.0,119.46,6.46,618.5
2016-11-22 23:00:00,1.18,40.33,30.44,88.42,141.4,7.4,678.5
2016-11-23 00:00:00,1.18,41.0,30.42,86.67,148.1,9.56,701.5
