Hourly_DateTime,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,ZenithDeviation,Year,Month,Day,Hour,Log_Radiation
2016-11-02 02:00:00,1.23,42.58,30.44,41.75,167.18,8.15,578.50,2016,11,2,2,0.21
2016-11-02 03:00:00,1.23,41.83,30.44,51.83,159.86,8.44,518.50,2016,11,2,3,0.21
2016-11-02 04:00:00,1.23,41.00,30.44,95.50,154.95,9.00,458.50,2016,11,2,4,0.21
2016-11-02 05:00:00,1.23,41.25,30.43,60.75,172.56,8.44,398.50,2016,11,2,5,0.21
2016-11-02 06:00:00,8.30,42.42,30.45,44.58,171.20,8.44,338.50,2016,11,2,6,2.12
2016-11-02 07:00:00,133.61,45.33,30.46,39.08,164.61,6.47,278.50,2016,11,2,7,4.89
2016-11-02 08:00:00,494.98,57.75,30.47,22.00,147.54,5.34,218.50,2016,11,2,8,6.20
2016-11-02 09:00:00,702.96,62.67,30.48,14.17,89.29,4.78,158.50,2016,11,2,9,6.56
2016-11-02 10:00:00,855.16,62.83,30.48,15.92,56.64,5.72,98.50,2016,11,2,10,6.75
2016-11-02 11:00:00,941.45,63.17,30.46,18.92,60.59,4.97,38.50,2016,11,2,11,6.85
2016-11-02 12:00:00,951.95,62.83,30.44,21.67,74.35,5.72,22.67,2016,11,2,12,6.86
2016-11-02 13:00:00,886.12,63.00,30.42,23.58,66.47,6.84,81.50,2016,11,2,13,6.79
2016-11-02 14:00:00,748.68,62.17,30.42,23.67,120.98,5.91,141.50,2016,11,2,14,6.62
2016-11-02 15:00:00,549.85,61.08,30.42,21.17,62.10,5.81,201.50,2016,11,2,15,6.31
2016-11-02 16:00:00,299.64,60.00,30.42,26.25,88.29,5.81,261.50,2016,11,2,16,5.70
2016-11-02 17:00:00,43.22,56.33,30.43,23.58,105.19,5.81,321.50,2016,11,2,17,3.77
2016-11-02 18:00:00,1.25,51.42,30.44,27.67,142.78,6.56,381.50,2016,11,2,18,0.22
2016-11-02 19:00:00,1.22,49.08,30.45,29.67,154.04,6.94,441.50,2016,11,2,19,0.20
2016-11-02 20:00:00,1.22,47.58,30.46,33.67,173.75,7.68,501.50,2016,11,2,20,0.19
2016-11-02 21:00:00,1.22,46.83,30.46,36.17,167.03,6.75,561.50,2016,11,2,21,0.20
2016-11-02 22:00:00,1.21,46.00,30.46,37.33,173.01,7.40,621.50,2016,11,2,22,0.19
2016-11-02 23:00:00,1.20,46.00,30.46,36.33,169.44,6.56,681.50,2016,11,2,23,0.18
2016-11-03 00:00:00,1.21,46.00,30.45,36.09,169.35,7.16,696.45,2016,11,3,0,0.19
2016-11-03 01:00:00,1.20,45.00,30.44,37.92,176.89,6.84,638.50,2016,11,3,1,0.18
2016-11-03 02:00:00,1.19,44.08,30.43,37.50,172.05,7.22,578.50,2016,11,3,2,0.18
2016-11-03 03:00:00,1.20,44.17,30.42,37.42,167.73,7.50,518.50,2016,11,3,3,0.18
2016-11-03 04:00:00,1.20,45.17,30.41,37.42,174.96,7.78,458.50,2016,11,3,4,0.18
2016-11-03 05:00:00,1.20,45.50,30.42,36.83,176.07,7.50,398.50,2016,11,3,5,0.19
2016-11-03 06:00:00,8.13,46.67,30.43,37.42,172.57,8.81,338.50,2016,11,3,6,2.10
2016-11-03 07:00:00,124.44,51.42,30.44,33.33,168.27,7.12,278.50,2016,11,3,7,4.82
2016-11-03 08:00:00,483.00,61.25,30.45,22.58,126.73,4.97,218.50,2016,11,3,8,6.18
2016-11-03 09:00:00,687.80,62.83,30.46,26.33,91.40,7.12,158.50,2016,11,3,9,6.53
2016-11-03 10:00:00,839.73,64.00,30.46,28.25,109.10,6.18,98.50,2016,11,3,10,6.73
2016-11-03 11:00:00,925.43,64.83,30.45,32.67,74.69,5.43,38.50,2016,11,3,11,6.83
2016-11-03 12:00:00,935.39,64.33,30.43,38.08,48.07,8.81,22.67,2016,11,3,12,6.84
2016-11-03 13:00:00,870.56,63.42,30.41,41.50,62.22,6.56,81.50,2016,11,3,13,6.77
2016-11-03 14:00:00,736.25,62.58,30.41,42.25,114.40,6.84,141.50,2016,11,3,14,6.60
2016-11-03 15:00:00,540.93,61.75,30.41,45.33,81.29,4.59,201.50,2016,11,3,15,6.29
2016-11-03 16:00:00,293.63,62.50,30.41,39.83,85.28,4.69,261.67,2016,11,3,16,5.68
2016-11-03 17:00:00,41.65,58.42,30.42,45.67,66.42,3.84,321.50,2016,11,3,17,3.73
2016-11-03 18:00:00,1.26,53.92,30.43,35.75,138.70,3.18,381.50,2016,11,3,18,0.23
2016-11-03 19:00:00,1.23,51.75,30.44,34.00,147.95,4.40,441.50,2016,11,3,19,0.20
2016-11-03 20:00:00,1.23,49.83,30.45,37.17,129.93,5.43,501.50,2016,11,3,20,0.20
2016-11-03 21:00:00,1.21,49.42,30.46,36.25,154.22,5.25,561.50,2016,11,3,21,0.19
2016-11-03 22:00:00,1.22,48.00,30.46,37.25,159.51,3.19,621.50,2016,11,3,22,0.20
2016-11-03 23:00:00,1.20,45.50,30.46,37.33,176.99,6.00,681.50,2016,11,3,23,0.19
2016-11-04 00:00:00,1.21,45.09,30.45,48.82,144.15,5.21,696.45,2016,11,4,0,0.19
2016-11-04 01:00:00,1.21,43.33,30.44,61.83,154.76,5.62,638.50,2016,11,4,1,0.19
2016-11-04 02:00:00,1.21,43.67,30.44,47.58,183.29,7.78,578.50,2016,11,4,2,0.19
2016-11-04 03:00:00,1.21,43.75,30.43,40.50,173.51,6.65,518.50,2016,11,4,3,0.19
2016-11-04 04:00:00,1.20,44.33,30.43,31.83,182.75,8.06,458.50,2016,11,4,4,0.19
2016-11-04 05:00:00,1.21,45.58,30.43,35.50,177.69,7.03,398.50,2016,11,4,5,0.19
2016-11-04 06:00:00,8.02,46.75,30.44,35.83,164.78,7.22,338.50,2016,11,4,6,2.08
2016-11-04 07:00:00,120.39,50.75,30.45,29.17,151.82,4.50,278.50,2016,11,4,7,4.79
2016-11-04 08:00:00,480.53,59.08,30.47,25.67,110.42,4.59,218.50,2016,11,4,8,6.17
2016-11-04 09:00:00,685.96,62.17,30.47,26.75,96.75,4.87,158.50,2016,11,4,9,6.53
2016-11-04 10:00:00,836.97,63.92,30.47,31.33,129.12,5.81,98.50,2016,11,4,10,6.73
2016-11-04 11:00:00,922.41,64.42,30.46,32.42,170.76,5.34,38.50,2016,11,4,11,6.83
2016-11-04 12:00:00,934.69,64.08,30.45,39.08,105.42,8.34,22.67,2016,11,4,12,6.84
2016-11-04 13:00:00,870.40,64.25,30.43,38.50,82.36,6.09,81.50,2016,11,4,13,6.77
2016-11-04 14:00:00,735.91,64.42,30.42,41.17,37.91,6.00,141.50,2016,11,4,14,6.60
2016-11-04 15:00:00,541.64,60.92,30.42,60.33,57.04,6.93,201.50,2016,11,4,15,6.29
2016-11-04 16:00:00,293.94,61.00,30.42,56.58,72.36,6.28,261.50,2016,11,4,16,5.68
2016-11-04 17:00:00,41.08,58.50,30.44,40.58,145.43,7.78,321.50,2016,11,4,17,3.72
2016-11-04 18:00:00,1.25,54.17,30.45,36.75,145.60,5.25,381.50,2016,11,4,18,0.23
2016-11-04 19:00:00,1.21,51.58,30.47,37.75,134.21,4.12,441.50,2016,11,4,19,0.19
2016-11-04 20:00:00,1.22,49.67,30.49,35.75,146.12,4.50,501.50,2016,11,4,20,0.20
2016-11-04 21:00:00,1.22,49.00,30.50,34.92,158.18,7.40,561.50,2016,11,4,21,0.19
2016-11-04 22:00:00,1.22,48.08,30.50,38.50,157.87,8.81,621.50,2016,11,4,22,0.20
2016-11-04 23:00:00,1.21,47.50,30.50,34.67,158.76,7.97,681.50,2016,11,4,23,0.19
2016-11-05 00:00:00,1.22,47.00,30.48,32.64,161.70,8.59,696.45,2016,11,5,0,0.20
2016-11-05 01:00:00,1.21,47.42,30.47,32.50,157.28,9.47,638.50,2016,11,5,1,0.19
2016-11-05 02:00:00,1.21,47.00,30.45,33.67,156.31,10.50,578.50,2016,11,5,2,0.19
2016-11-05 03:00:00,1.22,47.17,30.45,34.00,158.98,11.34,518.50,2016,11,5,3,0.20
2016-11-05 04:00:00,1.20,46.92,30.46,36.83,163.89,10.78,458.50,2016,11,5,4,0.18
2016-11-05 05:00:00,1.23,46.92,30.47,35.67,158.59,7.12,398.50,2016,11,5,5,0.21
2016-11-05 06:00:00,7.92,46.83,30.48,35.75,165.04,9.09,338.50,2016,11,5,6,2.07
2016-11-05 07:00:00,119.88,49.67,30.49,32.25,153.09,7.31,278.50,2016,11,5,7,4.79
2016-11-05 08:00:00,479.90,58.50,30.50,23.00,108.19,4.50,218.50,2016,11,5,8,6.17
2016-11-05 09:00:00,684.25,59.92,30.51,31.67,37.12,6.47,158.50,2016,11,5,9,6.53
2016-11-05 10:00:00,835.66,62.00,30.50,27.58,32.88,8.25,98.50,2016,11,5,10,6.73
2016-11-05 11:00:00,921.00,63.58,30.49,25.00,38.06,8.81,38.50,2016,11,5,11,6.83
2016-11-05 12:00:00,934.41,64.83,30.47,25.42,36.48,8.25,22.67,2016,11,5,12,6.84
2016-11-05 13:00:00,865.62,63.58,30.45,31.42,66.31,9.00,81.50,2016,11,5,13,6.76
2016-11-05 14:00:00,732.17,65.17,30.44,28.42,99.74,7.03,141.50,2016,11,5,14,6.60
2016-11-05 15:00:00,537.13,62.58,30.43,50.75,103.03,9.19,201.50,2016,11,5,15,6.29
2016-11-05 16:00:00,291.81,60.17,30.44,38.08,75.44,7.78,261.50,2016,11,5,16,5.68
2016-11-05 17:00:00,40.15,57.00,30.45,31.75,130.23,5.34,321.50,2016,11,5,17,3.69
2016-11-05 18:00:00,1.27,53.67,30.46,26.17,149.62,8.62,381.50,2016,11,5,18,0.24
2016-11-05 19:00:00,1.23,52.50,30.48,27.50,160.01,7.97,441.50,2016,11,5,19,0.21
2016-11-05 20:00:00,1.24,51.08,30.50,28.92,163.48,8.15,501.50,2016,11,5,20,0.21
2016-11-05 21:00:00,1.22,49.83,30.50,30.25,170.09,8.53,561.50,2016,11,5,21,0.20
2016-11-05 22:00:00,1.22,48.83,30.50,29.58,184.21,7.59,621.50,2016,11,5,22,0.20
2016-11-05 23:00:00,1.22,48.00,30.50,26.92,182.62,8.25,681.50,2016,11,5,23,0.20
2016-11-06 00:00:00,1.22,47.58,30.49,27.00,178.79,7.97,698.50,2016,11,6,0,0.20
2016-11-06 01:00:00,1.22,47.33,30.48,26.50,176.05,7.59,638.50,2016,11,6,1,0.20
2016-11-06 02:00:00,1.21,46.25,30.46,27.08,173.75,6.47,578.50,2016,11,6,2,0.19
2016-11-06 03:00:00,1.22,46.08,30.45,26.50,174.62,6.84,518.50,2016,11,6,3,0.20
2016-11-06 04:00:00,1.20,45.42,30.45,27.17,184.63,7.22,458.50,2016,11,6,4,0.19
2016-11-06 05:00:00,1.22,46.50,30.45,27.92,182.06,10.97,398.50,2016,11,6,5,0.20
2016-11-06 06:00:00,7.64,47.25,30.46,27.25,182.24,9.75,338.50,2016,11,6,6,2.03
2016-11-06 07:00:00,119.61,50.67,30.47,25.08,149.76,5.62,278.50,2016,11,6,7,4.78
2016-11-06 08:00:00,482.87,60.00,30.48,17.92,63.73,5.34,218.50,2016,11,6,8,6.18
2016-11-06 09:00:00,688.47,62.92,30.50,18.08,9.63,5.34,158.50,2016,11,6,9,6.53
2016-11-06 10:00:00,838.11,64.67,30.50,20.42,64.10,6.84,98.50,2016,11,6,10,6.73
2016-11-06 11:00:00,921.61,65.08,30.49,24.92,57.30,5.43,38.50,2016,11,6,11,6.83
2016-11-06 12:00:00,931.55,66.67,30.47,27.08,113.54,7.03,22.67,2016,11,6,12,6.84
2016-11-06 13:00:00,845.37,66.00,30.45,45.08,180.91,7.03,81.50,2016,11,6,13,6.74
2016-11-06 14:00:00,695.78,64.67,30.44,57.67,95.83,5.62,141.50,2016,11,6,14,6.55
2016-11-06 15:00:00,398.08,63.83,30.44,64.83,57.78,5.25,201.50,2016,11,6,15,5.99
2016-11-06 16:00:00,78.63,60.33,30.44,71.75,148.49,5.72,261.50,2016,11,6,16,4.36
2016-11-06 17:00:00,23.20,58.00,30.45,77.42,309.01,5.72,321.50,2016,11,6,17,3.14
2016-11-06 18:00:00,1.35,55.83,30.46,76.67,286.30,8.25,381.50,2016,11,6,18,0.30
2016-11-06 19:00:00,1.26,55.17,30.47,44.25,229.62,7.50,441.50,2016,11,6,19,0.23
2016-11-06 20:00:00,1.26,54.17,30.48,26.75,227.51,7.12,501.50,2016,11,6,20,0.23
2016-11-06 21:00:00,1.25,53.33,30.48,24.50,215.64,7.59,561.50,2016,11,6,21,0.23
2016-11-06 22:00:00,1.24,52.00,30.48,24.42,211.60,7.97,621.50,2016,11,6,22,0.21
2016-11-06 23:00:00,1.24,50.50,30.47,26.75,227.28,4.78,681.50,2016,11,6,23,0.21
2016-11-07 00:00:00,1.23,49.00,30.46,28.00,209.64,5.06,698.50,2016,11,7,0,0.21
2016-11-07 01:00:00,1.24,48.00,30.44,30.83,194.00,10.40,638.50,2016,11,7,1,0.21
2016-11-07 02:00:00,1.23,47.50,30.43,28.25,212.75,7.97,578.50,2016,11,7,2,0.21
2016-11-07 03:00:00,1.23,47.92,30.42,26.58,209.39,9.19,518.50,2016,11,7,3,0.21
2016-11-07 04:00:00,1.23,47.83,30.43,24.33,216.37,8.72,458.50,2016,11,7,4,0.21
2016-11-07 05:00:00,1.22,47.58,30.43,24.17,214.81,9.37,398.50,2016,11,7,5,0.20
2016-11-07 06:00:00,11.60,46.83,30.45,24.17,212.10,8.06,338.50,2016,11,7,6,2.45
2016-11-07 07:00:00,119.45,48.42,30.45,21.25,219.71,7.22,278.50,2016,11,7,7,4.78
2016-11-07 08:00:00,472.38,59.25,30.46,14.08,257.24,7.69,218.50,2016,11,7,8,6.16
2016-11-07 09:00:00,675.86,61.83,30.47,13.00,317.54,6.93,158.50,2016,11,7,9,6.52
2016-11-07 10:00:00,832.84,63.25,30.47,14.00,320.19,6.19,98.50,2016,11,7,10,6.72
2016-11-07 11:00:00,914.49,64.08,30.46,20.08,342.59,6.18,38.50,2016,11,7,11,6.82
2016-11-07 12:00:00,922.42,63.50,30.44,35.00,236.12,5.90,21.83,2016,11,7,12,6.83
2016-11-07 13:00:00,750.55,63.25,30.42,41.92,115.58,8.34,80.50,2016,11,7,13,6.62
2016-11-07 14:00:00,701.61,61.83,30.41,46.17,237.46,6.65,140.50,2016,11,7,14,6.55
2016-11-07 15:00:00,486.01,61.58,30.41,54.42,80.98,4.40,200.50,2016,11,7,15,6.19
2016-11-07 16:00:00,240.86,59.67,30.41,59.42,49.72,3.84,260.50,2016,11,7,16,5.48
2016-11-07 17:00:00,30.20,54.33,30.41,79.25,42.91,3.00,320.50,2016,11,7,17,3.41
2016-11-07 18:00:00,1.23,51.00,30.42,87.08,46.05,0.75,380.50,2016,11,7,18,0.21
2016-11-07 19:00:00,1.23,48.75,30.42,74.67,160.89,2.81,440.50,2016,11,7,19,0.21
2016-11-07 20:00:00,1.22,47.50,30.45,54.08,134.12,4.87,500.50,2016,11,7,20,0.20
2016-11-07 21:00:00,1.22,45.83,30.45,54.00,173.49,5.06,560.50,2016,11,7,21,0.20
2016-11-07 22:00:00,1.22,46.08,30.45,51.50,159.26,4.96,620.50,2016,11,7,22,0.20
2016-11-07 23:00:00,1.22,46.00,30.45,45.08,161.65,3.18,680.50,2016,11,7,23,0.19
2016-11-08 00:00:00,1.21,44.83,30.43,43.58,175.21,6.19,698.50,2016,11,8,0,0.19
2016-11-08 01:00:00,1.22,45.00,30.42,40.25,175.79,4.69,638.50,2016,11,8,1,0.20
2016-11-08 02:00:00,1.22,45.00,30.40,46.67,161.06,5.15,578.50,2016,11,8,2,0.20
2016-11-08 03:00:00,1.21,44.25,30.39,47.33,161.33,5.43,518.50,2016,11,8,3,0.19
2016-11-08 04:00:00,1.21,44.00,30.39,42.25,177.22,4.87,458.50,2016,11,8,4,0.19
2016-11-08 05:00:00,1.21,43.83,30.40,43.42,179.05,7.40,398.50,2016,11,8,5,0.19
2016-11-08 06:00:00,10.16,44.42,30.41,39.17,180.43,6.19,338.50,2016,11,8,6,2.32
2016-11-08 07:00:00,110.50,47.08,30.43,34.50,176.51,2.72,278.50,2016,11,8,7,4.70
2016-11-08 08:00:00,450.30,55.83,30.44,38.50,148.78,1.59,218.50,2016,11,8,8,6.11
2016-11-08 09:00:00,652.04,57.25,30.45,60.33,100.03,3.65,158.50,2016,11,8,9,6.48
2016-11-08 10:00:00,781.86,59.00,30.44,57.58,82.02,4.22,98.50,2016,11,8,10,6.66
2016-11-08 11:00:00,873.93,61.08,30.43,58.25,284.11,5.15,38.50,2016,11,8,11,6.77
2016-11-08 12:00:00,595.13,61.42,30.41,67.58,155.36,6.18,22.67,2016,11,8,12,6.39
2016-11-08 13:00:00,401.91,58.58,30.40,83.08,54.35,5.53,81.50,2016,11,8,13,6.00
2016-11-08 14:00:00,187.02,57.00,30.39,86.42,60.30,3.84,141.50,2016,11,8,14,5.23
2016-11-08 15:00:00,97.83,55.58,30.39,90.58,49.86,4.87,201.50,2016,11,8,15,4.58
2016-11-08 16:00:00,35.05,53.67,30.40,97.33,34.92,3.19,261.50,2016,11,8,16,3.56
2016-11-08 17:00:00,20.12,52.83,30.41,98.83,18.91,0.84,321.50,2016,11,8,17,3.00
2016-11-08 18:00:00,1.22,50.25,30.42,93.83,63.06,1.87,381.50,2016,11,8,18,0.20
2016-11-08 19:00:00,1.23,48.25,30.44,87.67,125.91,1.68,441.50,2016,11,8,19,0.21
2016-11-08 20:00:00,1.23,48.50,30.46,98.75,190.64,3.47,501.50,2016,11,8,20,0.21
2016-11-08 21:00:00,1.22,47.92,30.46,98.25,191.13,1.97,561.50,2016,11,8,21,0.19
2016-11-08 22:00:00,1.22,47.17,30.45,97.00,187.85,5.81,621.50,2016,11,8,22,0.20
2016-11-08 23:00:00,1.23,46.92,30.44,90.08,197.00,5.06,681.50,2016,11,8,23,0.20
2016-11-09 00:00:00,1.22,46.00,30.43,88.50,195.23,5.81,698.50,2016,11,9,0,0.20
2016-11-09 01:00:00,1.21,45.00,30.42,82.83,184.98,6.65,638.50,2016,11,9,1,0.19
2016-11-09 02:00:00,1.22,45.00,30.41,77.67,185.77,6.19,578.50,2016,11,9,2,0.20
2016-11-09 03:00:00,1.21,44.08,30.40,73.33,188.29,6.28,518.50,2016,11,9,3,0.19
2016-11-09 04:00:00,1.21,44.50,30.40,68.75,184.64,7.21,458.50,2016,11,9,4,0.19
2016-11-09 05:00:00,1.21,44.00,30.41,65.75,181.19,6.28,398.50,2016,11,9,5,0.19
2016-11-09 06:00:00,7.72,44.75,30.43,60.50,195.97,6.18,338.50,2016,11,9,6,2.04
2016-11-09 07:00:00,94.50,46.75,30.44,58.33,175.57,4.22,278.50,2016,11,9,7,4.55
2016-11-09 08:00:00,436.83,53.58,30.45,52.92,321.06,1.97,218.50,2016,11,9,8,6.08
2016-11-09 09:00:00,650.28,57.92,30.47,44.83,306.98,3.65,158.50,2016,11,9,9,6.48
2016-11-09 10:00:00,795.38,60.92,30.47,39.25,323.04,6.65,98.50,2016,11,9,10,6.68
2016-11-09 11:00:00,873.66,62.42,30.46,37.42,310.22,6.28,38.50,2016,11,9,11,6.77
2016-11-09 12:00:00,880.02,63.08,30.44,41.92,271.26,6.75,21.83,2016,11,9,12,6.78
2016-11-09 13:00:00,843.01,63.83,30.43,46.58,310.13,7.59,80.50,2016,11,9,13,6.74
2016-11-09 14:00:00,722.73,63.08,30.41,64.50,313.33,7.31,140.50,2016,11,9,14,6.58
2016-11-09 15:00:00,494.70,61.67,30.41,64.92,319.35,9.19,200.50,2016,11,9,15,6.20
2016-11-09 16:00:00,255.62,59.08,30.42,71.67,316.35,8.44,260.50,2016,11,9,16,5.54
2016-11-09 17:00:00,37.84,56.00,30.43,78.92,298.57,7.22,320.50,2016,11,9,17,3.63
2016-11-09 18:00:00,1.26,52.58,30.44,93.08,306.92,4.12,380.50,2016,11,9,18,0.23
2016-11-09 19:00:00,1.22,50.75,30.45,98.83,296.00,3.56,440.50,2016,11,9,19,0.20
2016-11-09 20:00:00,1.24,51.08,30.46,68.08,236.67,6.56,500.50,2016,11,9,20,0.21
2016-11-09 21:00:00,1.23,50.83,30.46,44.83,232.71,6.09,560.50,2016,11,9,21,0.21
2016-11-09 22:00:00,1.22,48.83,30.46,38.92,229.49,4.50,620.50,2016,11,9,22,0.20
2016-11-09 23:00:00,1.23,48.08,30.45,33.67,205.64,4.50,680.50,2016,11,9,23,0.20
2016-11-10 00:00:00,1.21,47.58,30.44,29.25,212.39,4.12,698.50,2016,11,10,0,0.19
2016-11-10 01:00:00,1.22,47.25,30.43,27.58,227.37,3.84,638.50,2016,11,10,1,0.20
2016-11-10 02:00:00,1.23,49.75,30.42,21.83,240.77,6.75,578.50,2016,11,10,2,0.20
2016-11-10 03:00:00,1.23,48.75,30.41,23.25,230.34,6.47,518.50,2016,11,10,3,0.20
2016-11-10 04:00:00,1.22,48.25,30.41,25.42,218.64,6.28,458.50,2016,11,10,4,0.20
2016-11-10 05:00:00,1.22,46.83,30.42,26.33,217.17,5.34,398.50,2016,11,10,5,0.20
2016-11-10 06:00:00,7.08,46.25,30.43,27.25,202.21,7.31,338.50,2016,11,10,6,1.96
2016-11-10 07:00:00,90.95,49.08,30.44,25.00,220.42,4.97,278.50,2016,11,10,7,4.51
2016-11-10 08:00:00,447.08,58.08,30.46,13.92,293.58,5.90,218.50,2016,11,10,8,6.10
2016-11-10 09:00:00,649.87,61.08,30.48,12.67,324.14,5.81,158.50,2016,11,10,9,6.48
2016-11-10 10:00:00,800.54,62.67,30.48,14.25,326.27,4.69,98.50,2016,11,10,10,6.69
2016-11-10 11:00:00,885.00,64.00,30.47,19.92,284.77,6.09,38.50,2016,11,10,11,6.79
2016-11-10 12:00:00,863.08,63.33,30.45,55.25,101.52,7.31,21.83,2016,11,10,12,6.76
2016-11-10 13:00:00,644.41,61.92,30.44,64.75,193.69,6.00,80.50,2016,11,10,13,6.47
2016-11-10 14:00:00,328.50,60.33,30.43,75.75,50.90,6.37,140.50,2016,11,10,14,5.79
2016-11-10 15:00:00,138.90,57.42,30.43,86.50,51.57,5.34,200.50,2016,11,10,15,4.93
2016-11-10 16:00:00,66.17,56.33,30.44,88.25,91.38,3.75,260.50,2016,11,10,16,4.19
2016-11-10 17:00:00,20.87,54.83,30.45,88.58,82.81,2.62,320.50,2016,11,10,17,3.04
2016-11-10 18:00:00,1.23,52.75,30.46,85.75,115.60,1.78,380.50,2016,11,10,18,0.21
2016-11-10 19:00:00,1.23,51.25,30.48,75.00,155.54,3.56,440.50,2016,11,10,19,0.21
2016-11-10 20:00:00,1.24,51.25,30.49,76.33,164.81,2.90,500.50,2016,11,10,20,0.21
2016-11-10 21:00:00,1.23,48.08,30.50,76.25,181.84,3.75,560.50,2016,11,10,21,0.20
2016-11-10 22:00:00,1.22,47.42,30.50,58.83,176.51,6.18,620.50,2016,11,10,22,0.20
2016-11-10 23:00:00,1.23,48.08,30.49,41.75,157.20,3.94,680.50,2016,11,10,23,0.20
2016-11-11 00:00:00,1.22,46.92,30.47,41.67,176.29,5.81,698.50,2016,11,11,0,0.20
2016-11-11 01:00:00,1.22,47.75,30.47,46.00,152.39,3.37,638.50,2016,11,11,1,0.20
2016-11-11 02:00:00,1.22,47.00,30.46,60.58,193.88,7.97,578.50,2016,11,11,2,0.20
2016-11-11 03:00:00,1.23,47.75,30.46,61.00,196.73,8.06,518.50,2016,11,11,3,0.21
2016-11-11 04:00:00,1.22,47.42,30.46,54.08,191.66,6.65,458.50,2016,11,11,4,0.20
2016-11-11 05:00:00,1.21,46.08,30.46,45.50,178.13,7.50,398.50,2016,11,11,5,0.19
2016-11-11 06:00:00,6.95,46.75,30.48,36.92,172.44,5.72,338.50,2016,11,11,6,1.94
2016-11-11 07:00:00,89.85,49.50,30.49,35.92,165.40,5.43,278.50,2016,11,11,7,4.50
2016-11-11 08:00:00,442.35,58.75,30.51,33.58,77.74,2.44,218.50,2016,11,11,8,6.09
2016-11-11 09:00:00,644.35,61.25,30.52,24.75,54.30,3.84,158.50,2016,11,11,9,6.47
2016-11-11 10:00:00,794.07,62.33,30.52,25.67,60.81,6.00,98.50,2016,11,11,10,6.68
2016-11-11 11:00:00,877.87,63.67,30.51,28.33,56.45,5.25,38.50,2016,11,11,11,6.78
2016-11-11 12:00:00,885.98,63.42,30.49,44.33,104.82,6.28,21.83,2016,11,11,12,6.79
2016-11-11 13:00:00,825.38,63.58,30.47,42.75,89.39,6.37,80.50,2016,11,11,13,6.72
2016-11-11 14:00:00,688.20,63.08,30.45,51.17,52.35,6.94,140.50,2016,11,11,14,6.53
2016-11-11 15:00:00,498.79,61.83,30.45,52.58,26.31,6.75,200.50,2016,11,11,15,6.21
2016-11-11 16:00:00,255.25,60.50,30.45,52.75,61.95,6.47,260.50,2016,11,11,16,5.54
2016-11-11 17:00:00,33.22,57.33,30.46,59.17,74.73,4.03,320.58,2016,11,11,17,3.50
2016-11-11 18:00:00,1.24,54.58,30.47,63.42,114.01,3.37,380.50,2016,11,11,18,0.22
2016-11-11 19:00:00,1.24,53.67,30.48,60.17,126.16,5.43,440.50,2016,11,11,19,0.22
2016-11-11 20:00:00,1.24,52.42,30.49,60.42,120.60,5.72,500.50,2016,11,11,20,0.21
2016-11-11 21:00:00,1.22,51.00,30.49,73.67,134.20,6.28,560.50,2016,11,11,21,0.20
2016-11-11 22:00:00,1.23,50.50,30.49,74.00,132.34,5.90,620.50,2016,11,11,22,0.20
2016-11-11 23:00:00,1.23,49.67,30.49,74.75,118.74,7.59,680.50,2016,11,11,23,0.21
2016-11-12 00:00:00,1.22,49.00,30.48,77.75,135.90,6.47,699.50,2016,11,12,0,0.20
2016-11-12 01:00:00,1.22,48.08,30.48,78.08,155.10,4.59,639.50,2016,11,12,1,0.20
2016-11-12 02:00:00,1.20,46.00,30.47,77.00,169.60,4.87,579.50,2016,11,12,2,0.19
2016-11-12 03:00:00,1.21,44.58,30.46,81.58,174.89,4.68,519.50,2016,11,12,3,0.19
2016-11-12 04:00:00,1.20,43.58,30.46,82.50,173.43,4.31,459.50,2016,11,12,4,0.19
2016-11-12 05:00:00,1.20,43.33,30.46,79.67,175.15,5.53,399.50,2016,11,12,5,0.18
2016-11-12 06:00:00,6.88,44.75,30.47,74.67,175.61,5.44,339.50,2016,11,12,6,1.93
2016-11-12 07:00:00,89.81,48.75,30.48,68.67,142.67,4.97,279.50,2016,11,12,7,4.50
2016-11-12 08:00:00,449.02,56.33,30.49,63.08,62.92,4.22,219.50,2016,11,12,8,6.11
2016-11-12 09:00:00,649.77,59.25,30.50,52.08,81.03,4.31,159.50,2016,11,12,9,6.48
2016-11-12 10:00:00,799.09,60.75,30.50,49.25,134.21,6.09,99.50,2016,11,12,10,6.68
2016-11-12 11:00:00,883.58,62.00,30.48,46.92,58.15,7.12,39.50,2016,11,12,11,6.78
2016-11-12 12:00:00,895.99,61.92,30.47,50.33,36.22,7.50,22.00,2016,11,12,12,6.80
2016-11-12 13:00:00,831.92,61.67,30.45,53.92,72.00,6.37,80.50,2016,11,12,13,6.72
2016-11-12 14:00:00,694.68,60.67,30.44,64.17,57.09,7.50,140.50,2016,11,12,14,6.54
2016-11-12 15:00:00,339.69,59.08,30.43,78.25,89.62,4.22,200.50,2016,11,12,15,5.83
2016-11-12 16:00:00,142.23,56.92,30.44,86.08,31.33,4.22,260.50,2016,11,12,16,4.96
2016-11-12 17:00:00,21.58,54.75,30.45,77.92,64.19,1.69,320.50,2016,11,12,17,3.07
2016-11-12 18:00:00,1.24,53.00,30.46,58.08,104.13,1.50,380.50,2016,11,12,18,0.21
